3.750536,8.438785,7.115620,6.532546,7.088652,5.768432,6.082251,5.901198,5.991866,6.664798,6.737990,7.051825,7.565391,8.045948,7.873793,7.405332,6.997136,7.359654,8.586559,9.270323,9.084686,9.161020,9.398002,9.079045,8.465237,7.649832,7.277655,7.355285,7.309850,7.333989,7.336900,7.284966,7.225045,7.063266,6.806135,6.630892,6.672856,6.821552,7.021496,7.066886,7.015773,7.047143,6.972114,6.733273,6.446911,6.374499,6.357802,6.252169,6.277377,6.329796,6.497658,6.806812,6.916998,6.736805,6.376502,6.176164,6.341801,6.657521,6.855425,6.688707,6.420298,6.337612,6.308925,6.322296,6.300899,6.268480,6.313826,6.393620,6.443111,6.276925,5.868524,5.477088,5.285066,5.264569,5.441957,5.773989,5.968879,6.061894,6.146561,6.135740,6.154842,6.260685,6.393032,6.441390,6.570588,6.813439,6.839160,6.807097,6.836762,6.868103,6.944849,6.947808,6.929358,6.847665,6.725434,6.791376,6.832960,6.746304,6.595413,6.468894,6.513187,6.479009,6.398916,6.426038,6.498782,6.722271,6.852847,6.746368,6.703002,6.700382,6.638054,6.625020,6.647966,6.700054,6.864087,6.983953,6.955097,6.957024,6.929848,6.821042,6.720963,6.668558,6.719937,6.822958,6.965354,7.038712,6.986055,6.927220
6.815481,6.707322,6.700729,6.773173,6.948351,7.046946,6.980017,6.959884,6.987892,7.059449,7.149667,7.108406,7.085206,7.129019,7.140631,7.221869,7.310123,7.159811,6.872414,6.570074,6.261099,6.207587,6.294783,6.387982,6.493382,6.404865,6.334816,6.402301,6.417792,6.345587,6.186922,6.105571,6.153657,6.159021,6.077969,6.000988,6.151372,6.654599,7.310683,7.580126,7.063919,6.264469,6.018395,6.209637,6.392404,6.528692,6.425956,6.159737,5.935330,5.743339,5.672464,5.805662,6.058904,6.205352,6.286983,6.452453,6.671343,6.910192,7.220777,7.600915,7.850190,7.873834,7.767461,7.603010,7.513421,7.516023,7.543994,7.585448,7.553119,7.389699,7.194391,7.172809,7.374549,7.774067,8.105954,8.143335,7.955922,7.587711,7.381800,7.352222,7.251342,7.175719,7.103891,6.980570,6.749092,6.622581,6.713396,6.817318,6.980672,7.043946,7.005004,7.059371,7.088368,7.119806,7.166435,7.140088,7.090775,7.038880,6.967182,6.821693,6.719821,6.782339,6.819110,6.817840,6.846357,6.896144,7.021706,7.197650,7.438223,7.576747,7.520178,7.451576,7.224774,6.958439,6.893939,6.732043,6.478578,6.393723,6.485625,6.763211,7.123783,7.334393,7.557797,7.847849,8.028325,8.128834,7.908582,7.420771
7.729813,7.733805,7.661694,7.489249,7.371655,7.414791,7.404689,7.390326,7.415201,7.413538,7.447168,7.468966,7.493008,7.567990,7.637685,7.657474,7.650659,7.641443,7.600765,7.503056,7.440262,7.452467,7.450397,7.438657,7.425412,7.400604,7.380978,7.371462,7.360936,7.327819,7.328677,7.366149,7.371562,7.366696,7.365890,7.369065,7.370544,7.337721,7.308364,7.297432,7.294364,7.355000,7.432436,7.426153,7.416866,7.438533,7.440329,7.455587,7.470235,7.416774,7.356411,7.389284,7.419254,7.424089,7.512289,7.591131,7.535027,7.443227,7.394008,7.381267,7.391834,7.367299,7.327106,7.313925,7.359003,7.407946,7.391455,7.398456,7.417939,7.383271,7.353771,7.331046,7.303942,7.345385,7.416283,7.509455,7.605049,7.541448,7.482788,7.493314,7.380441,7.305949,7.339902,7.364901,7.446928,7.508268,7.508052,7.568926,7.593429,7.576181,7.536513,7.404147,7.313673,7.300545,7.276612,7.200665,7.126416,7.136681,7.180955,7.283267,7.433303,7.491552,7.425421,7.371535,7.477820,7.646736,7.695741,7.659618,7.653044,7.819501,8.025398,7.983658,7.855524,7.634397,7.365731,7.306555,7.344780,7.485731,7.753968,7.867419,7.593144,7.272671,7.283174,7.458894,7.624176,7.624656,7.442402,7.216200
7.124388,7.149901,7.120461,7.103316,7.064903,6.988751,6.923215,6.893127,6.869851,6.784789,6.676946,6.578075,6.556659,6.614147,6.718984,6.803659,6.856668,6.998574,7.080108,6.945159,6.812032,6.819844,6.850132,6.882988,6.907283,6.866859,6.769899,6.653852,6.613165,6.604052,6.523840,6.411020,6.343375,6.326349,6.380833,6.480206,6.546714,6.665880,6.921861,7.242709,7.437576,7.469685,7.399499,7.317521,7.283488,7.094230,6.834351,6.718807,6.695269,6.702300,6.694095,6.742534,6.925368,7.119090,7.184057,7.195072,7.260755,7.339317,7.361630,7.348631,7.351941,7.352834,7.320361,7.214617,7.115529,7.121639,7.180962,7.236393,7.222346,7.199699,7.193565,7.168610,7.202705,7.234483,7.271954,7.399108,7.548595,7.625121,7.555588,7.367879,7.188036,7.154698,7.289969,7.403769,7.355461,7.244414,7.159608,7.154618,7.155525,7.114093,7.172712,7.263533,7.307317,7.328509,7.378252,7.450906,7.444502,7.363479,7.286297,7.331445,7.395219,7.383711,7.363107,7.303911,7.197279,7.093812,7.100272,7.135885,7.358564,7.737857,7.765728,7.627280,7.569912,7.602968,7.751757,7.879136,7.936721,7.927867,7.928166,7.868918,7.719996,7.613311,7.493396,7.383114,7.363432,7.348549,7.318132,7.301170
7.871531,7.771252,7.712534,7.660053,7.569153,7.542879,7.514812,7.399264,7.332119,7.418153,7.615199,7.813881,7.870625,7.858613,7.881340,7.891980,7.906725,7.859545,7.700944,7.588488,7.591088,7.565935,7.526696,7.540978,7.541984,7.554884,7.588161,7.615038,7.645495,7.693712,7.728100,7.716923,7.665226,7.597073,7.568827,7.532550,7.516266,7.534496,7.529714,7.541552,7.579821,7.651452,7.676457,7.638165,7.615858,7.617561,7.638180,7.672592,7.706755,7.702597,7.701883,7.709637,7.668536,7.621920,7.619367,7.619202,7.569925,7.528938,7.536229,7.520086,7.497099,7.550471,7.632081,7.662612,7.662908,7.671302,7.671513,7.649523,7.622952,7.590870,7.567508,7.577871,7.623970,7.669871,7.670009,7.674588,7.678263,7.613131,7.532050,7.504482,7.480221,7.457931,7.502322,7.587180,7.636714,7.680047,7.751854,7.697363,7.615111,7.631719,7.624932,7.618636,7.598886,7.571696,7.582743,7.572169,7.555193,7.554695,7.553730,7.560531,7.618654,7.680370,7.631193,7.589615,7.624570,7.629415,7.624763,7.632867,7.635707,7.637293,7.637299,7.640375,7.648055,7.672899,7.703783,7.708263,7.687422,7.666737,7.649872,7.597390,7.544225,7.543944,7.546877,7.556867,7.587443,7.639686,7.692228,7.663727
7.640063,7.643192,7.621935,7.637027,7.652229,7.661026,7.626431,7.567129,7.582203,7.584449,7.553861,7.503687,7.462632,7.520141,7.587788,7.608493,7.632378,7.684185,7.750453,7.770766,7.776584,7.770036,7.744141,7.718452,7.651898,7.600063,7.583557,7.603521,7.636626,7.627623,7.613007,7.595576,7.593522,7.629089,7.681154,7.720183,7.747717,7.768211,7.764176,7.748898,7.699149,7.626159,7.578339,7.563793,7.575262,7.581849,7.605964,7.639986,7.632122,7.619746,7.613359,7.613924,7.622863,7.633546,7.649627,7.644256,7.652530,7.668295,7.661261,7.624409,7.577947,7.602852,7.629312,7.660367,7.780457,7.838085,7.800376,7.755078,7.704198,7.650356,7.560739,7.526990,7.557821,7.557763,7.578934,7.624028,7.671562,7.700796,7.712463,7.722931,7.718605,7.718658,7.704494,7.659637,7.625934,7.624241,7.667743,7.732891,7.739397,7.696518,7.627429,7.574485,7.562107,7.538625,7.538225,7.568718,7.592291,7.635965,7.713127,7.735266,7.706393,7.704271,7.708816,7.713822,7.706383,7.675955,7.646831,7.630718,7.579445,7.527770,7.577844,7.623092,7.607180,7.638326,7.673075,7.671429,7.717160,7.754864,7.737317,7.706617,7.667942,7.679134,7.693111,7.654353,7.631861,7.667067,7.704978,7.672498
7.701749,7.822575,7.844373,7.813430,7.811786,7.793366,7.773556,7.746243,7.695649,7.691503,7.700465,7.675603,7.656339,7.649679,7.654190,7.709426,7.773655,7.730285,7.683941,7.705947,7.712623,7.742168,7.780283,7.776750,7.783039,7.798012,7.772562,7.744686,7.726113,7.669710,7.635896,7.673840,7.725895,7.749125,7.743667,7.757252,7.811872,7.847159,7.808372,7.725959,7.669145,7.646722,7.632188,7.660864,7.733092,7.763623,7.755186,7.738810,7.717787,7.749820,7.787673,7.757631,7.741586,7.788151,7.827807,7.797635,7.772091,7.813632,7.864205,7.881979,7.821097,7.712002,7.659960,7.654922,7.654821,7.727759,7.823207,7.810265,7.766283,7.724117,7.696698,7.696791,7.673596,7.703652,7.786405,7.834156,7.826245,7.805826,7.778638,7.758391,7.779881,7.809074,7.831276,7.831047,7.779717,7.725634,7.747710,7.764230,7.748558,7.803887,7.864946,7.858283,7.835080,7.819475,7.820194,7.804363,7.773330,7.776691,7.768892,7.750529,7.728373,7.712422,7.730887,7.768094,7.801489,7.796815,7.798962,7.824045,7.839632,7.824847,7.793893,7.782773,7.768731,7.741569,7.719523,7.734863,7.750922,7.717792,7.692219,7.701357,7.728889,7.787989,7.824308,7.820118,7.829160,7.827054,7.821576,7.816693
7.761024,7.689708,7.669364,7.678381,7.695724,7.791717,7.909160,7.913292,7.870371,7.838924,7.789720,7.720837,7.665962,7.654978,7.675915,7.698614,7.688383,7.672416,7.664291,7.671316,7.726283,7.785637,7.819687,7.848818,7.840850,7.828485,7.850121,7.873657,7.891066,7.859653,7.774903,7.725500,7.753555,7.768284,7.737335,7.721652,7.737936,7.754150,7.747080,7.782768,7.828298,7.815092,7.832531,7.873620,7.885334,7.892423,7.856656,7.800998,7.797174,7.847917,7.910895,7.922071,7.919577,7.872558,7.767700,7.753192,7.789892,7.802323,7.764458,7.707711,7.696348,7.618449,7.521352,7.511889,7.545234,7.578136,7.550114,7.518714,7.527875,7.525590,7.526976,7.500953,7.413778,7.364127,7.410878,7.489211,7.591755,7.705126,7.811755,7.901682,7.903524,7.821752,7.747052,7.766510,7.780490,7.718630,7.605077,7.447502,7.374920,7.382754,7.435633,7.575264,7.793188,8.051513,8.207456,8.286060,8.362041,8.367864,8.290631,8.114341,7.940530,7.872482,7.826733,7.691679,7.503694,7.429813,7.456488,7.511286,7.600123,7.614458,7.593891,7.610435,7.601659,7.590324,7.554932,7.499684,7.475061,7.452500,7.423220,7.407822,7.347559,7.254714,7.232094,7.243581,7.239235,7.311261,7.420484,7.494464
7.538901,7.593976,7.653120,7.634607,7.638034,7.647434,7.621048,7.576101,7.530721,7.489055,7.421205,7.399299,7.456534,7.529770,7.587122,7.611101,7.627526,7.653742,7.689666,7.732715,7.711438,7.678090,7.679937,7.652301,7.644719,7.739150,7.841648,7.736378,7.586916,7.570781,7.558200,7.564955,7.583022,7.579859,7.583058,7.592830,7.608021,7.575659,7.531834,7.538263,7.586097,7.638431,7.630699,7.622838,7.633413,7.656093,7.693240,7.662536,7.639367,7.647629,7.633382,7.587535,7.528450,7.564543,7.600786,7.563143,7.556243,7.602495,7.651841,7.532453,7.382137,7.376083,7.331086,7.393882,7.596678,7.704194,7.770792,7.807899,7.758385,7.710876,7.684896,7.621903,7.608963,7.672653,7.779194,7.845001,7.776166,7.641497,7.516989,7.487227,7.496431,7.485304,7.552479,7.664507,7.752508,7.890593,7.987268,7.903526,7.771333,7.663687,7.596408,7.545741,7.476272,7.384398,7.213930,7.135978,7.248884,7.387208,7.447395,7.447613,7.551402,7.783688,7.937857,8.023228,8.078667,8.017303,7.883870,7.682628,7.489692,7.401151,7.360515,7.428180,7.511543,7.503837,7.559373,7.601775,7.597829,7.667239,7.757109,7.821134,7.820683,7.740711,7.534426,7.275458,7.152934,7.135136,7.176366,7.307797
7.442575,7.500754,7.564868,7.639140,7.680874,7.700958,7.650799,7.539475,7.423283,7.374847,7.394884,7.463390,7.628118,7.711679,7.648973,7.605250,7.577673,7.603015,7.737257,7.909473,8.031604,8.094064,8.118077,8.123864,8.094944,8.045925,8.042510,7.978423,7.773425,7.500822,7.324903,7.274936,7.244444,7.309727,7.450791,7.545378,7.622782,7.720462,7.822073,7.861255,7.843271,7.882444,7.929080,7.879267,7.657960,7.449051,7.522707,7.695174,7.823462,7.776480,7.629009,7.532039,7.442762,7.471370,7.484204,7.484692,7.550792,7.569916,7.649335,7.851939,8.028418,8.105649,8.122110,8.055597,7.878561,7.692508,7.642075,7.750970,7.900926,7.954328,7.952620,7.830045,7.581045,7.507910,7.533454,7.523299,7.551275,7.576533,7.635333,7.716128,7.781184,7.811596,7.810440,7.817285,7.783281,7.671864,7.593461,7.652705,7.721364,7.777014,7.862336,7.879185,7.879150,7.895971,7.888661,7.848603,7.799034,7.797522,7.788548,7.781018,7.850357,7.944963,7.967558,7.913672,7.826637,7.730524,7.664557,7.638452,7.724879,7.854892,7.899862,8.029435,8.154439,8.118995,8.057209,7.881518,7.684552,7.658393,7.668760,7.707342,7.781337,7.786726,7.776494,7.775787,7.758583,7.826678,7.905210,7.888722
