27201109204697,-2.1643584,6.83784,7.1059904,Sitting Hand
27201129073461,-2.27928,6.7803793,7.201759,Sitting Hand
27201148453897,-2.3750482,6.435614,7.201759,Sitting Hand
27201168078496,-2.3750482,5.746084,6.8569937,Sitting Hand
27201187703095,-2.27928,5.650316,6.4739213,Sitting Hand
27201207266654,-2.2409728,5.8801594,6.0525417,Sitting Hand
27201226952294,-1.9536686,6.205771,5.841852,Sitting Hand
27201246515852,-1.8004397,6.5505357,5.861006,Sitting Hand
27201266109931,-1.8770541,7.1059904,6.14831,Sitting Hand
27201285734532,-2.183512,7.067683,6.6654577,Sitting Hand
27201305328611,-2.3558946,7.4507556,6.799533,Sitting Hand
27201324922690,-2.183512,8.00621,6.933608,Sitting Hand
27201344516768,-2.2409728,8.178593,7.73806,Sitting Hand
27201364141368,-2.2218192,7.5465236,8.37013,Sitting Hand
27201383765967,-2.030283,5.803545,8.159439,Sitting Hand
27201403329525,-1.9728222,5.631162,7.2209125,Sitting Hand
27201422923604,-4.060566,6.2632318,6.799533,Sitting Hand
27201442639765,-3.7541082,5.7843914,6.8761473,Sitting Hand
27201462355926,-2.528277,5.0757074,9.078813,Sitting Hand
27201481888964,-2.0685902,4.9416323,9.11712,Sitting Hand
27201501483042,-2.9113493,5.66947,9.002198,Sitting Hand
27201521016082,-3.1794999,6.4739213,9.251195,Sitting Hand
27201540854323,-3.1028855,6.5505357,9.3661175,Sitting Hand
27201560204239,-2.7581203,6.1866174,9.346964,Sitting Hand
27201579828838,-2.6240451,6.0716953,8.561666,Sitting Hand
27201599544999,-2.2984335,6.0142345,7.699753,Sitting Hand
27201619016998,-1.9728222,6.3781533,7.2592196,Sitting Hand
27201638641597,-1.5131354,6.742072,7.2592196,Sitting Hand
27201658357757,-1.1875241,7.0485296,7.374141,Sitting Hand
27201677829755,-1.0342951,7.067683,7.3166804,Sitting Hand
27201697454354,-0.9576807,6.9527617,7.3166804,Sitting Hand
27201717078953,-0.9959879,6.9144545,7.3549876,Sitting Hand
27201736703553,-0.8810662,6.5505357,7.240066,Sitting Hand
27201756389194,-0.9576807,6.2823853,7.144298,Sitting Hand
27201775922232,-0.9959879,6.397307,6.933608,Sitting Hand
27201795546831,-1.0342951,6.4739213,6.588843,Sitting Hand
27201815110390,-1.0342951,6.531382,6.4547677,Sitting Hand
27201834765509,-0.93852705,6.4164605,6.742072,Sitting Hand
27201854359588,-0.63206923,6.339846,6.991069,Sitting Hand
27201875052400,-0.5746084,6.397307,7.067683,Sitting Hand
27201894860123,-0.36391866,6.531382,7.029376,Sitting Hand
27201913355469,-0.19153613,6.4164605,7.029376,Sitting Hand
27201934811290,-0.019153614,6.14831,7.0485296,Sitting Hand
27201956724917,0.019153614,6.3589997,6.8761473,Sitting Hand
27201972015624,0.019153614,6.301539,6.5505357,Sitting Hand
27201991823345,-0.05746084,6.4739213,6.397307,Sitting Hand
27202012546678,0.0,6.6079965,6.397307,Sitting Hand
27202030858901,0.05746084,6.5122285,6.2823853,Sitting Hand
27202050483501,0.1340753,6.6654577,6.2249246,Sitting Hand
27202072397128,0.30645782,6.9144545,6.2823853,Sitting Hand
27202089671659,0.47884035,6.9719152,6.3589997,Sitting Hand
27202109601462,0.51714754,6.8569937,6.6079965,Sitting Hand
27202128890338,0.49799395,6.991069,6.8761473,Sitting Hand
27202149003263,0.45968673,6.9527617,6.9719152,Sitting Hand
27202170062319,0.38307226,7.1251445,6.6271505,Sitting Hand
27202187703094,0.47884035,7.1826053,6.244078,Sitting Hand
27202209067355,0.63206923,7.1059904,6.1866174,Sitting Hand
27202228539353,0.5746084,7.374141,6.3781533,Sitting Hand
27202246576894,0.7278373,7.565677,6.7803793,Sitting Hand
27202266201493,0.9959879,7.5465236,6.9144545,Sitting Hand
27202285826092,1.0342951,7.699753,6.6271505,Sitting Hand
27202305450691,1.0342951,7.776367,6.435614,Sitting Hand
27202330111152,0.9576807,7.7189064,6.14831,Sitting Hand
27202344577808,1.0151415,7.833828,6.301539,Sitting Hand
27202367376528,1.0726024,7.642292,6.3781533,Sitting Hand
27202387153729,0.842759,7.52737,6.090849,Sitting Hand
27202403512648,0.7278373,7.335834,6.2632318,Sitting Hand
27202425304194,0.6895301,7.086837,6.3206925,Sitting Hand
27202443891101,0.93852705,6.8761473,6.3781533,Sitting Hand
27202462294885,1.3024458,6.8761473,6.531382,Sitting Hand
27202483659145,1.6089035,6.7612257,6.2823853,Sitting Hand
