23629686776059,-1.934515,4.960786,8.925584,Walking Hand
23629706370138,-1.934515,4.8841715,9.308656,Walking Hand
23629726055778,-1.8962077,5.0182467,9.3661175,Walking Hand
23629745588816,-1.6280571,4.960786,9.289502,Walking Hand
23629765182895,-1.4939818,4.807557,8.829816,Walking Hand
23629785021136,-1.340753,4.596867,8.465898,Walking Hand
23629804462613,-1.2066777,4.4244847,8.1402855,Walking Hand
23629823751490,-1.0726024,4.4436383,7.795521,Walking Hand
23629843254007,-1.2066777,4.807557,7.4124484,Walking Hand
23629862848086,-1.2258313,4.9416323,7.469909,Walking Hand
23629882442165,-1.2066777,4.9416323,7.795521,Walking Hand
23629902158325,-1.1492168,4.903325,8.1402855,Walking Hand
23629921752406,-1.1300632,4.8458643,8.178593,Walking Hand
23629941529607,-1.091756,4.8458643,8.331821,Walking Hand
23629961154206,-1.091756,4.9799395,8.408437,Walking Hand
23629980656724,-1.1683705,4.960786,8.542512,Walking Hand
23630000281323,-1.2258313,4.9224787,8.676587,Walking Hand
23630019966963,-1.283292,4.8841715,8.6574335,Walking Hand
23630039286358,-1.4556746,4.8458643,8.6574335,Walking Hand
23630059002520,-1.5705963,4.7500963,8.580819,Walking Hand
23630078505038,-1.7429788,4.711789,8.599973,Walking Hand
23630098129637,-1.7238252,4.6160207,8.810662,Walking Hand
23630117815277,-1.7046716,4.5202527,8.90643,Walking Hand
23630137409356,-1.6472107,4.3861775,8.734048,Walking Hand
23630158895698,-1.5131354,4.3478703,8.542512,Walking Hand
23630180137877,-1.4748282,4.4244847,8.178593,Walking Hand
23630196161072,-1.3599066,4.405331,7.8912888,Walking Hand
23630216121397,-1.3024458,4.55856,7.929596,Walking Hand
23630239072717,-1.2641385,4.8458643,8.159439,Walking Hand
23630257415461,-1.1300632,4.9799395,8.331821,Walking Hand
23630277131621,-1.0726024,4.903325,8.465898,Walking Hand
23630297214026,-1.2258313,4.9224787,8.485051,Walking Hand
23630314274913,-1.340753,4.9799395,8.485051,Walking Hand
23630336982070,-1.2641385,4.999093,8.695741,Walking Hand
23630357766444,-1.3215994,4.8841715,8.734048,Walking Hand
23630373637038,-1.3790601,4.865018,8.599973,Walking Hand
23630394299330,-1.340753,4.865018,8.599973,Walking Hand
23630413313521,-1.3215994,4.9224787,8.676587,Walking Hand
