23629687264385,-0.15149458,-0.11362094,-0.5155703,Walking Hand
23629706858464,-0.23090707,-0.36896262,-0.44104472,Walking Hand
23629726574624,-0.3481932,-0.44959682,-0.21502456,Walking Hand
23629746077142,-0.4373795,-0.25411993,-0.17959438,Walking Hand
23629765671221,-0.312763,-0.032986723,-0.1600467,Walking Hand
23629785509462,-0.2565634,0,-0.10262536,Walking Hand
23629804950939,-0.13194689,-0.11362094,-0.009773844,Walking Hand
23629824087214,0.087964594,-0.15027285,0.10751228,Walking Hand
23629843528691,0.1160644,-0.15027285,0.20280726,Walking Hand
23629863122769,0.065973446,-0.19181168,0.19303341,Walking Hand
23629882716848,-0.047647487,-0.30176744,0.09162979,Walking Hand
23629902494049,-0.08674286,-0.29077184,-0.0061086523,Walking Hand
23629922088130,-0.13927728,-0.16493362,-0.06719518,Walking Hand
23629941865331,-0.1563815,-0.14294247,-0.12583824,Walking Hand
23629961459410,-0.15027285,-0.2321288,-0.16249016,Walking Hand
23629980992448,-0.10995574,-0.22602014,-0.24923302,Walking Hand
23630000617047,-0.13072516,-0.21991149,-0.34574974,Walking Hand
23630020302687,-0.17470746,-0.17104226,-0.43127087,Walking Hand
23630039561042,-0.17348573,-0.14172074,-0.44348818,Walking Hand
23630059277204,-0.11484267,-0.14172074,-0.4654793,Walking Hand
23630078779721,-0.059864793,-0.20158553,-0.48502702,Walking Hand
23630098434841,0.030543262,-0.27977628,-0.4972443,Walking Hand
23630118151001,0.021991149,-0.267559,-0.4972443,Walking Hand
23630137745080,-0.0720821,-0.18081611,-0.44837508,Walking Hand
23630159231422,-0.037873644,-0.16615535,-0.37140608,Walking Hand
23630180412560,-0.02321288,-0.11362094,-0.28588495,Walking Hand
23630196435755,-0.008552114,-0.15271631,-0.23335053,Walking Hand
23630216609723,-0.059864793,-0.22602014,-0.2321288,Walking Hand
23630239530523,-0.21868975,-0.2932153,-0.21624629,Walking Hand
23630257873266,-0.18203785,-0.32253686,-0.36163223,Walking Hand
23630277589426,-0.16982053,-0.30543262,-0.5180137,Walking Hand
23630297702352,-0.14538592,-0.29077184,-0.52778757,Walking Hand
23630314793760,-0.056199603,-0.3323107,-0.49480084,Walking Hand
23630337531437,-0.039095376,-0.37140608,-0.49968776,Walking Hand
23630358315810,-0.09773844,-0.32986724,-0.5852089,Walking Hand
23630374155884,-0.09773844,-0.2883284,-0.57543504,Walking Hand
23630394818176,-0.06719518,-0.3213151,-0.56077427,Walking Hand
23630413862888,-0.043982297,-0.36651915,-0.5204572,Walking Hand
23630433701131,0.035430185,-0.37018433,-0.5119051,Walking Hand
23630453966659,0.056199603,-0.44348818,-0.5216789,Walking Hand
23630475880286,0.057421334,-0.50701815,-0.5216789,Walking Hand
23630493795744,0.09040806,-0.6047566,-0.5119051,Walking Hand
23630513023579,0.13439035,-0.675617,-0.5216789,Walking Hand
23630532587137,0.16737708,-0.71959925,-0.49480084,Walking Hand
23630552608501,0.15271631,-0.77457714,-0.47647488,Walking Hand
23630571714254,0.1001819,-0.88208944,-0.4801401,Walking Hand
23630589263468,0.08307768,-0.84788096,-0.49968776,Walking Hand
23630610780331,0.014660766,-0.7476991,-0.5558874,Walking Hand
23630629641921,-0.12461651,-0.7086037,-0.59620446,Walking Hand
23630649999009,-0.12705997,-0.6426302,-0.59986967,Walking Hand
23630669684649,-0.14294247,-0.48624873,-0.59864795,Walking Hand
23630689767055,-0.28344148,-0.45570546,-0.5338962,Walking Hand
23630708781246,-0.3481932,-0.5180137,-0.47525316,Walking Hand
23630731610485,-0.30909783,-0.54244834,-0.4605924,Walking Hand
23630746931711,-0.105068825,-0.4605924,-0.43004912,Walking Hand
