28970313444216,-1.6280571,5.7269306,7.431602,Upstairs
28970333557141,-1.5897499,5.861006,7.1634517,Upstairs
28970352754455,-1.3982137,5.746084,7.2592196,Upstairs
28970372409576,-1.1109096,5.592855,7.565677,Upstairs
28970392095216,-1.1300632,5.3438582,7.872135,Upstairs
28970411689294,-1.0726024,5.305551,8.197746,Upstairs
28970431344414,-0.9959879,5.2289367,8.42759,Upstairs
28970450938494,-1.1109096,5.4204726,8.331821,Upstairs
28970470868299,-1.2066777,5.45878,8.1402855,Upstairs
28970490431857,-1.3215994,5.3247046,7.9487495,Upstairs
28970509903854,-1.4173675,5.3247046,8.1402855,Upstairs
28970529528453,-1.3790601,5.171476,8.255207,Upstairs
28970549153053,-1.3982137,5.0182467,8.178593,Upstairs
28970568777652,-1.3790601,4.903325,7.9870567,Upstairs
28970588432771,-1.4173675,4.8841715,7.795521,Upstairs
28970608057370,-1.2449849,4.7500963,7.929596,Upstairs
28970627712490,-1.3215994,4.7309427,7.8146744,Upstairs
28970647611772,-1.2258313,4.5777135,7.833828,Upstairs
28970666992209,-1.436521,4.7884035,8.025364,Upstairs
28970686647329,-1.7621324,5.1906295,7.9487495,Upstairs
28970706302450,-1.7046716,5.3438582,8.580819,Upstairs
28970725866010,-1.5131354,5.2863975,9.557653,Upstairs
28970745643211,-1.2258313,4.8267107,10.01734,Upstairs
28970765206770,-1.1492168,4.4436383,9.730036,Upstairs
28970784861889,-1.2449849,4.2521024,8.868123,Upstairs
28970804517009,-1.3599066,4.309563,7.680599,Upstairs
28970824111087,-1.7238252,4.6351743,6.7803793,Upstairs
28970844895461,-2.0685902,4.8841715,6.397307,Upstairs
28970865466191,-2.3558946,4.8267107,6.5122285,Upstairs
28970882984885,-2.5474305,4.6926355,6.83784,Upstairs
28970904654349,-2.681506,4.3478703,7.393295,Upstairs
28970923485419,-2.6431987,4.3478703,8.389283,Upstairs
28970941889203,-2.6048915,4.596867,9.423578,Upstairs
28970962154730,-2.336741,4.501099,9.940725,Upstairs
28970983457949,-2.2984335,4.596867,9.883265,Upstairs
28971001312368,-2.3558946,4.960786,9.232041,Upstairs
28971021944140,-2.2409728,4.960786,8.63828,Upstairs
28971042423310,-2.2026656,5.1140146,8.312668,Upstairs
28971061040737,-2.1068976,5.1906295,7.9104424,Upstairs
28971080054929,-2.0111294,5.1523223,7.8146744,Upstairs
28971099038600,-1.9919758,5.171476,7.872135,Upstairs
28971121287951,-1.8387469,5.305551,8.082825,Upstairs
28971139935898,-1.6663644,5.4779334,8.236053,Upstairs
28971157973439,-1.532289,5.650316,8.312668,Upstairs
28971177537000,-1.3982137,5.746084,8.408437,Upstairs
28971197283681,-1.283292,5.803545,8.676587,Upstairs
28971217701810,-1.283292,5.7843914,9.155427,Upstairs
28971239768039,-1.2449849,5.707777,9.80665,Upstairs
28971256065918,-1.1683705,5.4204726,10.43872,Upstairs
28971276545087,-0.9959879,5.133168,10.898406,Upstairs
28971297298940,-0.9959879,4.7309427,10.97502,Upstairs
28971315550123,-1.0151415,4.5394063,10.630256,Upstairs
28971334625355,-1.1683705,4.55856,10.228029,Upstairs
28971356661064,-1.1683705,4.4436383,9.844957,Upstairs
28971375827857,-0.8810662,4.1180267,10.572795,Upstairs
28971393560193,-0.5363012,3.8307228,11.990162,Upstairs
28971415382259,-0.40222588,3.2369606,12.583924,Upstairs
28971434030207,-0.2681506,2.2984335,12.220005,Upstairs
28971452433991,-0.24899697,1.7429788,11.089942,Upstairs
28971473370967,-0.36391866,1.7429788,9.921572,Upstairs
28971492904005,-0.2681506,2.3175871,9.251195,Upstairs
28971511429871,-0.019153614,2.930503,9.844957,Upstairs
28971531420714,0.2681506,3.0454245,10.668563,Upstairs
28971551289478,0.5363012,2.6623523,11.204864,Upstairs
28971570456273,0.4213795,2.3942018,10.994174,Upstairs
28971591881574,0.1340753,2.336741,10.055647,Upstairs
28971609583390,0.019153614,2.2409728,8.810662,Upstairs
28971630795049,-0.11492168,2.5474305,7.5848308,Upstairs
28971652281390,-0.17238252,3.1986535,7.029376,Upstairs
28971668670830,-0.1340753,3.6774938,7.0485296,Upstairs
28971690370815,-0.095768064,3.7924154,7.1251445,Upstairs
28971707767427,-0.095768064,3.7924154,7.1059904,Upstairs
28971727361505,-0.2681506,4.0222588,6.742072,Upstairs
28971747016626,-0.2681506,4.2521024,6.7612257,Upstairs
28971766580185,-0.30645782,4.271256,7.1634517,Upstairs
28971786204784,-0.49799395,4.4436383,7.73806,Upstairs
28971805829384,-0.6703765,4.5394063,8.0445175,Upstairs
28971825515024,-0.7661445,4.673482,8.178593,Upstairs
28971845109102,-0.93852705,4.673482,8.504205,Upstairs
28971864794742,-1.1300632,4.6160207,8.90643,Upstairs
28971884388821,-1.4556746,4.55856,9.346964,Upstairs
28971904043942,-1.7429788,4.4244847,9.653421,Upstairs
28971923699061,-1.9919758,4.3861775,9.672575,Upstairs
28971943323660,-2.087744,4.3287168,10.01734,Upstairs
28971962978780,-2.030283,4.0797195,10.630256,Upstairs
28971982664421,-2.0494366,3.7349546,11.224017,Upstairs
28972002258500,-2.0494366,3.4476504,11.070788,Upstairs
28972021944139,-2.0111294,3.4859576,10.0748005,Upstairs
28972041568739,-2.1068976,3.8307228,8.714894,Upstairs
28972061223858,-2.0685902,4.0797195,7.795521,Upstairs
28972081153663,-1.8195933,4.271256,7.431602,Upstairs
28972100473058,-1.4556746,4.1180267,7.7189064,Upstairs
28972120128178,-1.0342951,3.6391866,8.178593,Upstairs
28972139752777,-0.82360536,3.3518825,8.101978,Upstairs
28972159377376,-0.78529817,3.466804,7.5848308,Upstairs
28972179001975,-0.842759,3.620033,7.029376,Upstairs
28972198626575,-0.9576807,3.6391866,6.5505357,Upstairs
28972218281696,-1.1492168,3.6583402,6.339846,Upstairs
28972237997856,-1.3599066,3.6583402,6.397307,Upstairs
28972257591935,-1.4173675,3.6008794,6.646304,Upstairs
28972277277575,-1.4173675,3.6391866,7.0485296,Upstairs
28972296841134,-1.4556746,3.9264908,7.8529816,Upstairs
28972316496253,-1.4173675,4.2904096,8.6574335,Upstairs
28972336151373,-1.3599066,4.4244847,9.423578,Upstairs
28972355745451,-1.2258313,4.2904096,10.113108,Upstairs
28972375492134,-1.1109096,4.156334,10.572795,Upstairs
28972395116733,-0.93852705,4.0797195,11.089942,Upstairs
28972414832894,-0.7469909,4.0797195,11.224017,Upstairs
28972434579574,-0.6703765,3.9839516,10.955867,Upstairs
28972456035396,-0.59376204,3.9839516,10.70687,Upstairs
28972473554089,-0.51714754,3.7349546,10.457873,Upstairs
28972494918350,-0.40222588,3.6966474,10.323798,Upstairs
28972513963062,-0.2681506,3.9264908,10.783484,Upstairs
28972532488927,-0.019153614,3.9456444,11.3964,Upstairs
28972553059660,0.2681506,3.6774938,11.60709,Upstairs
28972572836861,0.21068975,3.5625722,11.166556,Upstairs
28972591576370,0.17238252,3.4284968,10.208876,Upstairs
28972611841897,0.076614454,3.064578,9.11712,Upstairs
28972634091248,0.05746084,2.96881,8.599973,Upstairs
