24650859468050,-0.9576807,5.305551,8.0445175,Walking Pocket
24650879703057,-0.90021986,5.4204726,7.872135,Walking Pocket
24650898656209,-0.8619126,5.45878,7.776367,Walking Pocket
24650918280809,-0.82360536,5.554548,7.9487495,Walking Pocket
24650937905408,-0.78529817,5.535394,8.101978,Walking Pocket
24650957499486,-0.7278373,5.592855,8.293514,Walking Pocket
24650977337728,-0.7278373,5.631162,8.274361,Walking Pocket
24650996687644,-0.51714754,5.631162,8.121132,Walking Pocket
24651016342765,-0.47884035,5.5737014,8.082825,Walking Pocket
24651036058925,-0.51714754,5.5162406,7.9104424,Walking Pocket
24651055500402,-0.61291564,5.6120086,7.8146744,Walking Pocket
24651075125001,-0.7086837,5.592855,7.8529816,Walking Pocket
24651094719081,-0.6703765,5.554548,7.8912888,Walking Pocket
24651114374200,-0.51714754,5.631162,8.00621,Walking Pocket
24651133907238,-0.40222588,5.7269306,7.9104424,Walking Pocket
24651153501317,-0.34476504,5.841852,7.795521,Walking Pocket
24651173125916,-0.32561144,5.9184666,7.833828,Walking Pocket
24651192781038,-0.34476504,6.0716953,7.872135,Walking Pocket
24651212344596,-0.2681506,6.090849,7.8146744,Walking Pocket
24651231908155,-0.22984336,5.9759274,7.8529816,Walking Pocket
24651251563274,-0.22984336,5.841852,7.7189064,Walking Pocket
24651271248914,-0.30645782,5.861006,7.565677,Walking Pocket
24651291056636,-0.4213795,5.841852,7.469909,Walking Pocket
24651310437073,-0.47884035,5.7843914,7.431602,Walking Pocket
24651329970111,-0.40222588,5.861006,7.1826053,Walking Pocket
24651349655751,-0.2681506,5.803545,7.1251445,Walking Pocket
24651369158268,-0.4405331,5.995081,7.0485296,Walking Pocket
24651388782868,-0.22984336,5.93762,7.1251445,Walking Pocket
24651408376947,-0.40222588,5.746084,7.201759,Walking Pocket
24651428093108,0.0,5.2480903,7.240066,Walking Pocket
24651447900829,0.038307227,4.903325,6.7803793,Walking Pocket
24651467250745,0.8810662,4.3478703,6.0716953,Walking Pocket
24651486875344,1.4556746,4.2904096,6.205771,Walking Pocket
24651509490942,3.4093432,3.6774938,5.9567738,Walking Pocket
24651526094024,2.681506,4.6160207,6.301539,Walking Pocket
24651547519325,3.064578,4.673482,6.0716953,Walking Pocket
24651565404263,4.903325,4.309563,5.707777,Walking Pocket
24651587226329,5.8801594,5.0374002,5.554548,Walking Pocket
24651604531380,6.2823853,5.3821654,5.861006,Walking Pocket
24651626017723,6.7229185,4.903325,6.397307,Walking Pocket
24651645978046,6.3781533,4.405331,7.3549876,Walking Pocket
24651667250745,6.2632318,3.9456444,7.3166804,Walking Pocket
24651682846655,6.2823853,3.1028855,6.4739213,Walking Pocket
24651704271956,6.493075,2.528277,5.93762,Walking Pocket
24651723652394,7.469909,1.9153614,6.14831,Walking Pocket
24651741720454,8.025364,1.436521,6.493075,Walking Pocket
24651763603560,8.542512,1.1492168,6.933608,Walking Pocket
24651780878091,9.270349,0.7661445,7.086837,Walking Pocket
24651800472171,9.749189,0.90021986,6.895301,Walking Pocket
24651823545573,9.9790325,0.91937345,6.7229185,Walking Pocket
24651839660329,9.9790325,0.51714754,6.7229185,Walking Pocket
24651862153843,9.749189,0.038307227,6.3206925,Walking Pocket
24651880557628,9.595961,-0.22984336,5.9759274,Walking Pocket
24651898442566,9.346964,-0.30645782,5.5737014,Walking Pocket
24651918128206,9.078813,-0.45968673,4.9416323,Walking Pocket
24651939919752,9.078813,-0.5363012,4.673482,Walking Pocket
24651958903424,9.136273,-0.51714754,4.501099,Walking Pocket
24651976849402,9.193734,-0.47884035,4.405331,Walking Pocket
24651998946152,9.174581,-0.51714754,4.462792,Walking Pocket
24652019394801,9.078813,-0.63206923,4.4819455,Walking Pocket
24652038378473,8.944737,-0.7278373,4.405331,Walking Pocket
24652055317280,8.810662,-0.6512229,4.3861775,Walking Pocket
24652076345816,8.772355,-0.49799395,4.4436383,Walking Pocket
24652095054804,8.983045,-0.24899697,4.55856,Walking Pocket
24652118952256,9.32781,-0.19153613,4.7309427,Walking Pocket
24652133785158,9.404425,-0.34476504,4.9416323,Walking Pocket
24652154600052,9.308656,-0.59376204,5.267244,Walking Pocket
24652174407773,9.059659,-0.7469909,5.133168,Walking Pocket
24652192597915,8.676587,-0.7278373,4.711789,Walking Pocket
24652212161473,8.408437,-0.61291564,4.5394063,Walking Pocket
24652233922498,8.446744,-0.6703765,4.7500963,Walking Pocket
24652254310108,8.37013,-0.78529817,4.7500963,Walking Pocket
24652273171698,8.350976,-0.8619126,4.76925,Walking Pocket
24652291667043,8.37013,-0.7469909,4.6926355,Walking Pocket
